Name,Address,Location,Category,Role,Profession,Additional Info,Journal,Notes,Political Party,page_num,source_file,section,civic_num,civic_lett,sestiere_parsed,parish_parsed,sestiere_implied,match_note,fail_reason,nom_classification,is_provincia,nominatim_query,nominatim_flagged,matched_lat,matched_lon,match_confidence,geocoding_tier
Laboratorio Camicerie Eugenia Speri,SOTTOPORT. delle ACQUE 5013,,Camiceria,,,,,,,5,page_5_semantic.csv,cover_ads,,,,,False,"Nominatim failed: query=Sottoportego delle Acque, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Sottoportego delle Acque, Venezia, Italy",False,,,nominatim_failed,
Filipucci dr. Federico,Calle degli Avvocati 3918,,,Segretario,Partito Democratico Italiano,,,,,100,page_100_semantic.csv,other,,,,,False,"Nominatim failed: query=Calle degli Avvocati, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Calle degli Avvocati, Venezia, Italy",False,,,nominatim_failed,
Penzo Vincenzo,S. Marco 2340,S. Marco,,,Democrazia Cristiana,,,,,100,page_100_semantic.csv,other,2340.0,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Alessandro Marcello,Calle degl Avvocati 3917,,,,Presidente,,,,,101,page_101_semantic.csv,other,,,,,False,"Nominatim failed: query=Calle degli Avvocati, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Calle degli Avvocati, Venezia, Italy",False,,,nominatim_failed,
Guido Trevisan,Calle degl Avvocati 3917,,,,Vice Presidente,,,,,101,page_101_semantic.csv,other,,,,,False,"Nominatim failed: query=Calle degli Avvocati, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Calle degli Avvocati, Venezia, Italy",False,,,nominatim_failed,
Dr. Guido Polacco,Palazzo Faccanon,,,Direttore,Agenzia Nazionale Stampa Associata,,,,,101,page_101_semantic.csv,other,,,,,False,"Nominatim failed: query=Palazzo Faccanon, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Palazzo Faccanon, Venezia, Italy",False,,,nominatim_failed,
dr. Riccardo Forte,"S. Salvador, Palazzo Faccanon",,,Direttore,Agenzia Nazionale Stampa Associata,,,,,101,page_101_semantic.csv,other,,,,San Salvador,False,"Nominatim failed: query=Palazzo Faccanon, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Palazzo Faccanon, Venezia, Italy",False,,,nominatim_failed,
Bertolini Alberto,"S. Salvador, Palazzo Faccanon",,,IL GAZZETTINO,Agenzia Nazionale Stampa Associata,,,,Elenco dei giornalisti professionisti de « Il Gazzettino »,101,page_101_semantic.csv,other,,,,San Salvador,False,"Nominatim failed: query=Palazzo Faccanon, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Palazzo Faccanon, Venezia, Italy",False,,,nominatim_failed,
Bonzio Giuseppe,"S. Salvador, Palazzo Faccanon",,,IL GAZZETTINO,Agenzia Nazionale Stampa Associata,,,,Elenco dei giornalisti professionisti de « Il Gazzettino »,101,page_101_semantic.csv,other,,,,San Salvador,False,"Nominatim failed: query=Palazzo Faccanon, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Palazzo Faccanon, Venezia, Italy",False,,,nominatim_failed,
Branzi Silvio,"S. Salvador, Palazzo Faccanon",,,IL GAZZETTINO,Agenzia Nazionale Stampa Associata,,,,Elenco dei giornalisti professionisti de « Il Gazzettino »,101,page_101_semantic.csv,other,,,,San Salvador,False,"Nominatim failed: query=Palazzo Faccanon, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Palazzo Faccanon, Venezia, Italy",False,,,nominatim_failed,
Brocchi Jolanda,"S. Salvador, Palazzo Faccanon",,,IL GAZZETTINO,Agenzia Nazionale Stampa Associata,,,,Elenco dei giornalisti professionisti de « Il Gazzettino » (collaboratrice),101,page_101_semantic.csv,other,,,,San Salvador,False,"Nominatim failed: query=Palazzo Faccanon, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Palazzo Faccanon, Venezia, Italy",False,,,nominatim_failed,
Castellani Federico,"S. Salvador, Palazzo Faccanon",,,IL GAZZETTINO,Agenzia Nazionale Stampa Associata,,,,Elenco dei giornalisti professionisti de « Il Gazzettino »,101,page_101_semantic.csv,other,,,,San Salvador,False,"Nominatim failed: query=Palazzo Faccanon, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Palazzo Faccanon, Venezia, Italy",False,,,nominatim_failed,
Fantin Gino,"S. Salvador, Palazzo Faccanon",,,IL GAZZETTINO,Agenzia Nazionale Stampa Associata,,,,Elenco dei giornalisti professionisti de « Il Gazzettino »,101,page_101_semantic.csv,other,,,,San Salvador,False,"Nominatim failed: query=Palazzo Faccanon, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Palazzo Faccanon, Venezia, Italy",False,,,nominatim_failed,
Fugagnollo Ugo,"S. Salvador, Palazzo Faccanon",,,IL GAZZETTINO,Agenzia Nazionale Stampa Associata,,,,Elenco dei giornalisti professionisti de « Il Gazzettino »,101,page_101_semantic.csv,other,,,,San Salvador,False,"Nominatim failed: query=Palazzo Faccanon, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Palazzo Faccanon, Venezia, Italy",False,,,nominatim_failed,
Farinati Nino,"S. Salvador, Palazzo Faccanon",,,IL GAZZETTINO,Agenzia Nazionale Stampa Associata,,,,Elenco dei giornalisti professionisti de « Il Gazzettino »,101,page_101_semantic.csv,other,,,,San Salvador,False,"Nominatim failed: query=Palazzo Faccanon, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Palazzo Faccanon, Venezia, Italy",False,,,nominatim_failed,
Gavagnin Danilo,"S. Salvador, Palazzo Faccanon",,,IL GAZZETTINO,Agenzia Nazionale Stampa Associata,,,,Elenco dei giornalisti professionisti de « Il Gazzettino »,101,page_101_semantic.csv,other,,,,San Salvador,False,"Nominatim failed: query=Palazzo Faccanon, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Palazzo Faccanon, Venezia, Italy",False,,,nominatim_failed,
Lunardi Tullio,"S. Salvador, Palazzo Faccanon",,,IL GAZZETTINO,Agenzia Nazionale Stampa Associata,,,,Elenco dei giornalisti professionisti de « Il Gazzettino »,101,page_101_semantic.csv,other,,,,San Salvador,False,"Nominatim failed: query=Palazzo Faccanon, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Palazzo Faccanon, Venezia, Italy",False,,,nominatim_failed,
Malenza Arrigo,"S. Salvador, Palazzo Faccanon",,,IL GAZZETTINO,Agenzia Nazionale Stampa Associata,,,,Elenco dei giornalisti professionisti de « Il Gazzettino »,101,page_101_semantic.csv,other,,,,San Salvador,False,"Nominatim failed: query=Palazzo Faccanon, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Palazzo Faccanon, Venezia, Italy",False,,,nominatim_failed,
Mariotti Deho,"S. Salvador, Palazzo Faccanon",,,IL GAZZETTINO,Agenzia Nazionale Stampa Associata,,,,Elenco dei giornalisti professionisti de « Il Gazzettino »,101,page_101_semantic.csv,other,,,,San Salvador,False,"Nominatim failed: query=Palazzo Faccanon, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Palazzo Faccanon, Venezia, Italy",False,,,nominatim_failed,
Minazzi Alberto,"S. Salvador, Palazzo Faccanon",,,IL GAZZETTINO,Agenzia Nazionale Stampa Associata,,,,Elenco dei giornalisti professionisti de « Il Gazzettino »,101,page_101_semantic.csv,other,,,,San Salvador,False,"Nominatim failed: query=Palazzo Faccanon, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Palazzo Faccanon, Venezia, Italy",False,,,nominatim_failed,
Mirabello Mario,"S. Salvador, Palazzo Faccanon",,,IL GAZZETTINO,Agenzia Nazionale Stampa Associata,,,,Elenco dei giornalisti professionisti de « Il Gazzettino »,101,page_101_semantic.csv,other,,,,San Salvador,False,"Nominatim failed: query=Palazzo Faccanon, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Palazzo Faccanon, Venezia, Italy",False,,,nominatim_failed,
Motta Enrico,"S. Salvador, Palazzo Faccanon",,,IL GAZZETTINO,Agenzia Nazionale Stampa Associata,,,,Elenco dei giornalisti professionisti de « Il Gazzettino »,101,page_101_semantic.csv,other,,,,San Salvador,False,"Nominatim failed: query=Palazzo Faccanon, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Palazzo Faccanon, Venezia, Italy",False,,,nominatim_failed,
Nordio Mario,"S. Salvador, Palazzo Faccanon",,,IL GAZZETTINO,Agenzia Nazionale Stampa Associata,,,,Elenco dei giornalisti professionisti de « Il Gazzettino »,101,page_101_semantic.csv,other,,,,San Salvador,False,"Nominatim failed: query=Palazzo Faccanon, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Palazzo Faccanon, Venezia, Italy",False,,,nominatim_failed,
Nofo Mgada,"S. Salvador, Palazzo Faccanon",,,IL GAZZETTINO,Agenzia Nazionale Stampa Associata,,,,Elenco dei giornalisti professionisti de « Il Gazzettino »,101,page_101_semantic.csv,other,,,,San Salvador,False,"Nominatim failed: query=Palazzo Faccanon, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Palazzo Faccanon, Venezia, Italy",False,,,nominatim_failed,
Marino Bon.,"S. Salvador, Palazzo Faccanon",,,IL GAZZETTINO,Segretario,,,,,101,page_101_semantic.csv,other,,,,San Salvador,False,"Nominatim failed: query=Palazzo Faccanon, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Palazzo Faccanon, Venezia, Italy",False,,,nominatim_failed,
Gatto Arturo,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,Presidente,,,,,101,page_101_semantic.csv,other,,,CASTELLO,,True,"Nominatim failed: query=Calle delle Bande, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Calle delle Bande, Venezia, Italy",False,,,nominatim_failed,
Troneon avv. Mario,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,Segretario,,,,,101,page_101_semantic.csv,other,,,CASTELLO,,True,"Nominatim failed: query=Calle delle Bande, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Calle delle Bande, Venezia, Italy",False,,,nominatim_failed,
Pase Giuseppe,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,,,,,101,page_101_semantic.csv,other,,,CASTELLO,,True,"Nominatim failed: query=Calle delle Bande, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Calle delle Bande, Venezia, Italy",False,,,nominatim_failed,
Pesante M. Maria,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,,,,,101,page_101_semantic.csv,other,,,CASTELLO,,True,"Nominatim failed: query=Calle delle Bande, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Calle delle Bande, Venezia, Italy",False,,,nominatim_failed,
Ramot Bruno,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,,,,,101,page_101_semantic.csv,other,,,CASTELLO,,True,"Nominatim failed: query=Calle delle Bande, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Calle delle Bande, Venezia, Italy",False,,,nominatim_failed,
Ravazzolo Walter,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,,,,,101,page_101_semantic.csv,other,,,CASTELLO,,True,"Nominatim failed: query=Calle delle Bande, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Calle delle Bande, Venezia, Italy",False,,,nominatim_failed,
Scarpa Giobatta,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,,,,,101,page_101_semantic.csv,other,,,CASTELLO,,True,"Nominatim failed: query=Calle delle Bande, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Calle delle Bande, Venezia, Italy",False,,,nominatim_failed,
Toffoletti Antonio,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,,,,,101,page_101_semantic.csv,other,,,CASTELLO,,True,"Nominatim failed: query=Calle delle Bande, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Calle delle Bande, Venezia, Italy",False,,,nominatim_failed,
Toniolo Anna,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,,,,,101,page_101_semantic.csv,other,,,CASTELLO,,True,"Nominatim failed: query=Calle delle Bande, San Lio, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Calle delle Bande, San Lio, Venezia, Italy",False,,,nominatim_failed,
Torresin Augusto,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,,,,collaboratore,101,page_101_semantic.csv,other,,,CASTELLO,,True,"Nominatim failed: query=Calle delle Bande, San Lio, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Calle delle Bande, San Lio, Venezia, Italy",False,,,nominatim_failed,
Viviani Carlo,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,,,,,101,page_101_semantic.csv,other,,,CASTELLO,,True,"Nominatim failed: query=Calle delle Bande, San Lio, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Calle delle Bande, San Lio, Venezia, Italy",False,,,nominatim_failed,
Wulten Oscar,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,,,,,101,page_101_semantic.csv,other,,,CASTELLO,,True,"Nominatim failed: query=Calle delle Bande, San Lio, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Calle delle Bande, San Lio, Venezia, Italy",False,,,nominatim_failed,
Zuffellato Guido,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,,,,,101,page_101_semantic.csv,other,,,CASTELLO,,True,"Nominatim failed: query=Calle delle Bande, San Lio, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Calle delle Bande, San Lio, Venezia, Italy",False,,,nominatim_failed,
Battaggia Giulio,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,,,,,101,page_101_semantic.csv,other,,,CASTELLO,,True,"Nominatim failed: query=Calle delle Bande, San Lio, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Calle delle Bande, San Lio, Venezia, Italy",False,,,nominatim_failed,
Fassio Anneris,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,,,,,101,page_101_semantic.csv,other,,,CASTELLO,,True,"Nominatim failed: query=Calle delle Bande, San Lio, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Calle delle Bande, San Lio, Venezia, Italy",False,,,nominatim_failed,
Gherro Anna,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,,,,,101,page_101_semantic.csv,other,,,CASTELLO,,True,"Nominatim failed: query=Calle delle Bande, San Lio, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Calle delle Bande, San Lio, Venezia, Italy",False,,,nominatim_failed,
Lotti Piero,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,,,,,101,page_101_semantic.csv,other,,,CASTELLO,,True,"Nominatim failed: query=Calle delle Bande, San Lio, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Calle delle Bande, San Lio, Venezia, Italy",False,,,nominatim_failed,
Specchia Gino,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,,,,,101,page_101_semantic.csv,other,,,CASTELLO,,True,"Nominatim failed: query=Calle delle Bande, San Lio, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Calle delle Bande, San Lio, Venezia, Italy",False,,,nominatim_failed,
Korompay Francesco,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,,,,,101,page_101_semantic.csv,other,,,CASTELLO,,True,"Nominatim failed: query=Calle delle Bande, San Lio, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Calle delle Bande, San Lio, Venezia, Italy",False,,,nominatim_failed,
Da Venezia Mario,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,,,,praticante giornalista,101,page_101_semantic.csv,other,,,CASTELLO,,True,"Nominatim failed: query=Calle delle Bande, San Lio, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Calle delle Bande, San Lio, Venezia, Italy",False,,,nominatim_failed,
Galimberti Carlo,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,,,,praticante giornalista,101,page_101_semantic.csv,other,,,CASTELLO,,True,"Nominatim failed: query=Calle delle Bande, San Lio, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Calle delle Bande, San Lio, Venezia, Italy",False,,,nominatim_failed,
Da Ponte Marco,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,"Redazione de «Il Gazzettino» nelle province (Belluno), ",,,,101,page_101_semantic.csv,other,,,CASTELLO,,True,"Nominatim failed: query=Calle delle Bande, San Lio, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Calle delle Bande, San Lio, Venezia, Italy",False,,,nominatim_failed,
Rigamo Rosario,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,"Redazione de «Il Gazzettino» nelle province (Padova), ",,,,101,page_101_semantic.csv,other,,,CASTELLO,,True,"Nominatim failed: query=Calle delle Bande, San Lio, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Calle delle Bande, San Lio, Venezia, Italy",False,,,nominatim_failed,
Ventura Bruno,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,"Redazione de «Il Gazzettino» nelle province (Padova), ",,,,101,page_101_semantic.csv,other,,,CASTELLO,,True,"Nominatim failed: query=Calle delle Bande, San Lio, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Calle delle Bande, San Lio, Venezia, Italy",False,,,nominatim_failed,
Rossoni Tommaso,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,"Redazione de «Il Gazzettino» nelle province (Padova), ",,,,101,page_101_semantic.csv,other,,,CASTELLO,,True,"Nominatim failed: query=Calle delle Bande, San Lio, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Calle delle Bande, San Lio, Venezia, Italy",False,,,nominatim_failed,
Zanessini Achille,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,"Redazione de «Il Gazzettino» nelle province (Treviso), ",,,,101,page_101_semantic.csv,other,,,CASTELLO,,True,"Nominatim failed: query=Calle delle Bande, San Lio, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Calle delle Bande, San Lio, Venezia, Italy",False,,,nominatim_failed,
Susai Gino,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,"Redazione de «Il Gazzettino» nelle province (Trento), ",,,,101,page_101_semantic.csv,other,,,CASTELLO,,True,"Nominatim failed: query=Calle delle Bande, San Lio, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Calle delle Bande, San Lio, Venezia, Italy",False,,,nominatim_failed,
